movieID,genre
3221,7
3222,7
3223,7
3224,7
3225,4
3225,6
3226,15
3230,10
3231,4
3232,4
3235,4
3237,15
3238,10
3239,4
3240,4
3241,4
3242,4
3243,4
3244,4
3244,6
3245,7
3246,7
3247,4
3247,9
3247,17
3248,4
3249,7
3249,10
3250,7
3251,7
3251,12
3252,7
3253,4
3254,4
3255,4
3255,7
3256,8
3256,10
3257,7
3257,6
3257,10
3258,4
3258,5
3259,1
3259,7
3259,6
3260,7
3261,4
3261,7
3261,6
3262,7
3262,12
3263,4
3263,7
3264,8
3264,4
3264,11
3265,8
3265,9
3265,7
3265,10
3266,4
3266,9
3266,7
3266,10
3267,8
3267,9
3267,10
3267,19
3268,8
3268,4
3269,1
3269,7
3269,6
3269,13
3270,4
3270,7
3270,6
3271,7
3272,9
3272,7
3273,4
3273,11
3273,10
3274,7
3274,10
3275,8
3275,4
3275,9
3275,7
3275,10
3276,4
3278,15
3280,11
3281,15
3282,4
3283,8
3284,4
3284,6
3285,1
3285,7
3286,4
3287,2
3287,3
3289,7
3292,18
3293,7
3293,13
3294,11
3295,7
3296,7
3298,9
3298,7
3298,10
3300,11
3300,13
3300,10
3301,4
3301,9
3302,4
3303,15
3304,9
3304,7
3305,18
3305,11
3306,4
3307,4
3307,7
3307,6
3308,4
3308,7
3309,4
3310,4
3310,7
3311,19
3313,4
3314,8
3314,7
3315,17
3316,8
3316,10
3317,4
3317,7
3318,7
3318,10
3319,7
3320,4
3320,7
3320,6
3322,4
3323,4
3323,9
3324,4
3325,4
3325,7
3326,4
3326,13
3327,15
3328,9
3328,7
3329,7
3330,7
3330,6
3331,7
3332,1
3332,3
3333,7
3334,9
3334,7
3334,18
3334,10
3335,9
3335,7
3336,7
3336,5
3336,16
3337,4
3337,7
3338,15
3339,16
3340,11
3340,13
3341,4
3342,7
3342,16
3343,4
3343,7
3343,6
3344,11
3345,1
3345,3
3347,1
3347,7
3348,9
3348,10
3349,4
3350,7
3351,11
3352,7
3353,4
3353,6
3354,13
3355,5
3355,11
3355,12
3355,10
3357,7
3357,6
3358,4
3358,6
3359,4
3359,7
3360,7
3361,4
3361,7
3361,6
3362,4
3362,9
3362,7
3363,4
3363,7
3364,9
3364,18
3365,7
3365,19
3367,16
3368,6
3368,19
3369,9
3370,7
3370,10
3371,7
3372,8
3372,16
3373,19
3374,7
3375,13
3376,6
3377,7
3377,16
3378,7
3379,7
3380,18
3384,8
3384,9
3385,4
3386,7
3386,12
3386,10
3387,4
3388,3
3388,4
3389,8
3389,1
3390,1
3391,4
3392,4
3393,4
3393,5
3393,6
3394,4
3394,6
3395,4
3396,3
3396,4
3396,17
3397,3
3397,4
3398,3
3398,4
3398,17
3399,3
3399,4
3400,1
3400,2
3400,3
3400,5
3401,1
3401,13
3402,7
3403,7
3403,10
3404,8
3404,7
3405,8
3405,7
3406,8
3406,1
3406,7
3406,16
3407,4
3407,7
3408,7
3409,7
3409,10
3410,4
3410,7
3412,1
3412,3
3412,7
3413,9
3413,7
3414,6
3415,7
3417,1
3417,4
3417,13
3418,8
3418,1
3418,4
3418,9
3418,7
3418,6
3419,4
3419,9
3420,7
3420,10
3421,4
3422,4
3422,6
3423,7
3424,4
3424,7
3425,7
3425,17
3426,7
3426,6
3427,9
3428,7
3429,2
3429,4
3430,8
3430,9
3430,7
3431,8
3431,7
3432,8
3432,7
3433,8
3433,7
3434,8
3434,7
3435,9
3435,7
3435,18
3436,7
3436,6
3437,7
3438,8
3438,3
3438,4
3438,5
3438,13
3439,8
3439,3
3439,5
3440,8
3440,3
3440,5
3441,8
3441,7
3441,16
3442,8
3443,8
3443,7
3443,10
3444,8
3445,12
3445,10
3446,4
3446,7
3447,7
3448,4
3448,7
3448,16
3449,7
3450,4
3451,7
3452,8
3452,9
3452,6
3452,10
3453,7
3453,6
3454,4
3454,6
3455,7
3455,10
3456,7
3457,7
3457,10
3458,7
3458,6
3459,7
3459,11
3461,1
3461,7
3461,11
3461,10
3462,4
3462,6
3463,4
3464,13
3464,10
3465,7
3466,4
3466,5
3467,7
3467,19
3468,7
3469,7
3470,1
3470,7
3471,1
3471,7
3471,13
3472,11
3472,10
3473,4
3474,13
3474,10
3475,7
3475,6
3476,7
3476,5
3476,11
3476,12
3476,10
3477,4
3477,7
3478,7
3479,1
3479,5
3479,6
3480,7
3480,6
3481,4
3481,7
3481,6
3483,2
3483,3
3484,10
3485,11
3486,13
3487,19
3489,1
3489,4
3489,5
3490,11
3491,4
3492,1
3492,7
3494,1
3494,19
3495,4
3495,7
3496,7
3497,4
3498,7
3499,7
3499,11
3499,10
3500,4
3500,7
3501,4
3501,6
3502,7
3503,7
3503,12
3503,13
3504,4
3504,7
3505,7
3505,12
3505,10
3506,4
3506,7
3507,4
3507,7
3508,8
3508,1
3508,7
3508,19
3509,7
3510,7
3510,10
3511,4
3512,7
3512,6
3513,7
3513,10
3514,7
3515,4
3515,6
3516,4
3516,5
3516,6
3518,7
3518,10
3519,8
3519,16
3520,4
3521,4
3521,7
3522,7
3523,8
3523,10
3524,4
3524,6
3525,4
3526,4
3526,7
3527,8
3527,13
3527,10
3528,7
3528,6
3529,9
3529,10
3530,4
3531,4
3531,7
3531,6
3533,7
3534,7
3535,4
3535,9
3535,7
3535,11
3535,12
3535,10
3536,4
3536,7
3536,6
3537,4
3537,7
3538,4
3539,15
3540,7
3540,12
3540,6
3541,8
3542,7
3543,4
3543,7
3544,4
3545,17
3545,16
3546,7
3546,10
3547,4
3547,7
3548,4
3548,7
3549,4
3549,17
3549,6
3550,11
3551,9
3551,7
3551,10
3552,4
3553,7
3553,10
3554,7
3554,6
3555,8
3555,10
3556,7
3556,12
3557,12
3557,10
3559,4
3559,7
3559,6
3560,7
3562,4
3562,7
3563,8
3563,11
3564,3
3564,4
3565,4
3565,7
3566,4
3566,7
3567,4
3567,7
3567,6
3568,4
3568,6
3569,4
3569,7
3570,7
3571,4
3571,7
3572,11
3572,13
3573,11
3573,13
3574,11
3574,13
3575,7
3576,8
3576,11
3576,13
3577,7
3577,6
3578,8
3578,1
3578,7
3580,7
3581,4
3583,7
3583,17
3584,8
3584,7
3584,6
3584,10
3585,1
3585,16
3586,7
3587,11
3588,9
3588,7
3589,1
3589,5
3590,4
3590,7
3591,4
3591,7
3592,2
3592,13
3593,8
3593,13
3594,7
3594,17
3595,4
3596,4
3597,4
3598,9
3598,7
3598,6
3598,10
3599,4
3599,17
3600,4
3600,17
3601,4
3601,19
3602,4
3602,17
3602,6
3603,4
3604,17
3605,7
3605,17
3606,4
3606,17
3606,6
3607,4
3607,7
3607,19
3608,4
3609,15
3610,17
3612,1
3612,17
3612,6
3613,4
3614,4
3614,6
3615,2
3615,3
3616,4
3616,6
3617,4
3618,4
3619,4
3620,4
3620,7
3621,7
3621,11
3622,4
3623,8
3623,10
3624,8
3624,1
3624,4
3624,19
3625,15
3626,4
3627,11
3627,10
3628,8
3628,7
3628,6
3628,16
3629,1
3629,4
3629,6
3630,11
3631,4
3632,4
3632,9
3633,8
3633,1
3633,10
3634,10
3635,8
3635,1
3635,10
3636,7
3637,7
3638,8
3638,1
3638,6
3638,13
3638,10
3639,8
3639,1
3639,10
3640,4
3640,7
3641,7
3642,19
3643,8
3643,7
3643,16
3644,19
3645,7
3646,4
3648,11
3648,13
3649,7
3650,11
3651,11
3652,11
3653,15
3654,8
3654,1
3654,7
3654,16
3655,7
3656,9
3658,11
3658,13
3659,13
3659,10
3660,11
3660,13
3660,10
3661,11
3661,13
3661,10
3662,11
3662,13
3662,10
3663,11
3663,13
3663,10
3664,11
3664,13
3664,10
3665,11
3665,13
3665,10
3666,11
3666,13
3666,10
3667,8
3667,4
3667,9
3668,7
3668,6
3669,4
3670,16
3671,4
3671,19
3672,1
3672,3
3673,1
3673,3
3674,1
3674,3
3675,4
3675,17
3675,6
3676,7
3676,11
3677,15
3678,7
3679,15
3680,15
3681,8
3681,7
3681,10
3681,19
3682,8
3682,9
3682,7
3682,10
3683,9
3683,7
3683,18
3684,7
3684,6
3685,4
3685,7
3685,6
3686,11
3686,13
3686,10
3687,1
3687,2
3687,5
3687,13
3688,4
3689,4
3690,4
3691,4
3692,4
3692,11
3693,4
3693,11
3694,4
3694,11
3695,4
3695,11
3696,4
3696,11
3696,13
3697,8
3697,13
3697,10
3698,8
3698,1
3698,13
3699,1
3699,7
3699,6
3699,13
3700,7
3700,13
3701,9
3701,7
3701,13
3702,8
3702,1
3702,13
3703,8
3703,1
3703,13
3704,8
3704,1
3704,13
3705,8
3705,4
3705,6
3706,11
3706,12
3706,10
3707,7
3707,6
3708,11
3708,10
3709,11
3710,8
3710,4
3710,9
3710,10
3711,7
3712,4
3713,7
3714,7
3715,4
3715,9
3716,8
3716,4
3716,9
3716,7
3717,8
3717,9
3718,15
3719,4
3719,6
3720,7
3721,4
3721,9
3721,12
3722,4
3723,7
3724,7
3724,16
3725,2
3725,17
3726,8
3726,10
3727,11
3727,19
3728,9
3728,7
3728,18
3728,10
3729,8
3729,9
3729,7
3729,10
3730,7
3730,12
3731,7
3731,10
3732,11
3733,7
3734,7
3735,9
3735,7
3736,7
3737,7
3737,19
3738,7
3739,4
3739,6
3740,8
3740,1
3740,4
3740,5
3741,9
3741,7
3741,10
3742,7
3742,16
3743,4
3743,6
3744,8
3744,9
3744,10
3745,8
3745,1
3745,2
3745,13
3746,7
3747,7
3748,4
3748,6
3749,7
3751,2
3751,3
3751,4
3752,1
3752,4
3753,8
3753,7
3753,16
3754,1
3754,2
3754,3
3754,4
3754,5
3755,7
3755,10
3756,7
3757,11
3758,7
3758,13
3758,10
3759,2
3759,3
3759,17
3760,4
3761,8
3761,9
3761,7
3761,10
3763,8
3763,9
3763,10
3764,8
3764,9
3764,10
3765,9
3765,7
3765,6
3766,8
3766,16
3767,8
3767,16
3768,8
3768,16
3769,8
3770,1
3770,9
3770,13
3770,10
3771,8
3771,1
3772,5
3772,11
3772,10
3773,4
3774,4
3775,2
3775,3
3775,17
3776,2
3776,3
3776,17
3777,4
3777,11
3779,13
3780,13
3781,8
3781,9
3782,8
3782,9
3783,9
3783,7
3784,4
3785,4
3785,11
3786,4
3787,4
3788,7
3788,12
3789,7
3790,7
3791,7
3792,19
3793,8
3793,1
3793,13
3794,4
3794,7
3795,7
3796,6
3796,10
3797,10
3798,10
3799,2
3799,3
3800,9
3800,7
3800,6
3800,10
3801,7
3801,12
3802,8
3802,13
3803,4
3803,7
3803,19
3804,4
3805,8
3805,1
3805,7
3806,19
3807,8
3807,1
3808,7
3808,16
3809,4
3810,7
3810,10
3811,7
3811,16
3812,4
3813,7
3814,4
3816,7
3817,4
3817,7
3818,4
3818,17
3819,4
3820,3
3821,4
3822,7
3822,6
3823,7
3824,7
3824,6
3825,7
3826,11
3826,13
3826,10
3827,8
3827,1
3827,4
3827,13
3829,4
3829,6
3830,4
3830,11
3830,10
3831,4
3832,11
3833,11
3833,13
3834,1
3834,7
3834,6
3835,10
3836,8
3836,4
3836,16
3837,11
3838,11
3839,11
3840,11
3841,8
3841,4
3843,11
3844,7
3845,7
3846,4
3847,11
3848,7
3848,10
3849,10
3850,9
3850,10
3851,4
3852,4
3853,7
3854,7
3854,6
3854,16
3855,7
3855,6
3857,10
3858,4
3859,15
3860,4
3860,9
3860,7
3861,4
3862,4
3863,7
3863,11
3863,10
3864,8
3864,1
3864,13
3865,4
3865,15
3866,4
3867,7
3868,8
3868,4
3868,9
3868,6
3869,4
3870,7
3871,7
3871,19
3872,7
3873,4
3873,19
3874,4
3874,7
3874,6
3875,11
3876,4
3876,9
3876,7
3877,8
3877,1
3877,5
3878,11
3878,13
3879,8
3879,10
3880,15
3881,15
3882,4
3883,4
3883,7
3884,4
3885,4
3885,6
3886,7
3887,7
3888,7
3888,6
3889,8
3889,1
3889,5
3891,9
3891,7
3892,11
3893,4
3893,9
3893,7
3893,6
3893,10
3894,7
3895,9
3895,10
3896,9
3896,10
3897,1
3897,4
3897,7
3897,17
3898,8
3898,4
3899,4
3900,4
3900,7
3901,4
3901,7
3902,7
3903,7
3905,4
3906,9
3906,10
3907,8
3907,1
3907,7
3908,11
3909,4
3909,6
3910,7
3910,17
3911,4
3912,4
3912,7
3913,15
3914,7
3915,7
3916,7
3917,11
3918,11
3919,11
3920,7
3920,5
3920,12
3920,6
3921,4
3922,4
3923,11
3923,13
3924,4
3925,4
3925,7
3926,1
3926,13
3927,1
3927,13
3928,4
3928,11
3929,4
3930,1
3930,11
3930,13
3931,11
3931,13
3932,11
3932,13
3933,11
3933,13
3934,13
3936,11
3936,17
3936,10
3937,13
3937,10
3938,11
3939,11
3940,11
3941,11
3942,11
3943,4
3944,4
3944,7
3945,1
3945,2
3945,3
3946,8
3946,7
3946,10
3947,8
3947,9
3947,7
3947,10
3948,4
3949,7
3950,7
3951,7
3952,7
3953,4
3953,6
3954,4
3955,4
3956,11
3956,10
3957,7
3958,7
3959,8
3959,1
3959,13
3960,7
3960,10
3961,11
3962,4
3962,11
3963,17
3964,2
3964,3
3965,7
3965,18
3966,9
3966,18
3967,7
3968,4
3969,3
3969,7
3970,11
3971,4
3971,12
3972,8
3972,4
3973,11
3974,1
3974,3
3975,4
3975,7
3976,4
3976,7
3977,8
3977,4
3978,7
3978,6
3979,4
3980,7
3981,8
3981,13
3981,10
3982,7
3983,7
3984,8
3984,1
3984,10
3985,7
3985,16
3986,8
3986,13
3986,10
3987,7
3987,6
3988,3
3988,4
3988,5
3989,15
3990,2
3990,3
3990,4
3991,3
3991,4
3992,4
3992,7
3992,6
3992,16
3993,7
3993,10
3994,7
3994,13
3994,10
3995,7
3996,8
3996,1
3996,7
3996,5
3997,1
3997,5
3998,7
3999,8
3999,1
4000,1
4000,7
4001,8
4002,1
4002,4
4002,7
4003,4
4005,8
4005,1
4006,1
4006,2
4006,3
4006,13
4007,7
4008,7
4008,16
4009,7
4010,4
4011,8
4011,4
4011,9
4011,10
4012,4
4012,7
4013,4
4014,4
4014,6
4015,4
4015,13
4016,1
4016,2
4016,3
4016,4
4016,5
4017,7
4018,4
4018,6
4019,7
4020,10
4021,7
4022,7
4023,4
4023,7
4023,6
4024,6
4025,8
4025,4
4026,8
4026,4
4026,9
4026,10
4027,1
4027,4
4027,9
4028,7
4029,4
4029,7
4030,11
4031,7
4031,6
4031,19
4032,4
4033,7
4033,10
4033,16
4034,9
4034,7
4034,10
4035,6
4035,19
4036,7
4036,11
4037,9
4037,18
4037,12
4037,10
4038,9
4038,7
4038,10
4039,3
4039,17
4040,4
4041,7
4041,6
4042,8
4042,7
4042,16
4042,19
4043,9
4043,7
4044,8
4044,1
4044,9
4045,19
4046,7
4047,7
4047,16
4048,7
4049,4
4049,19
4050,11
4050,10
4051,11
4051,13
4052,10
4053,8
4053,4
4054,7
4054,6
4055,7
4056,9
4056,7
4056,12
4056,10
4057,1
4057,3
4057,4
4059,7
4060,7
4061,7
4061,6
4062,4
4062,7
4062,6
4063,4
4063,7
4063,6
4064,8
4064,9
4064,7
4065,8
4065,9
4065,7
4066,8
4066,4
4067,7
4067,6
4068,4
4069,4
4069,6
4070,4
4070,7
4072,7
4072,6
4073,7
4073,6
4074,7
4076,4
4076,6
4077,7
4077,10
4078,7
4079,4
4079,13
4080,4
4081,4
4082,4
4082,7
4082,6
4083,10
4084,8
4084,4
4085,8
4085,4
4085,9
4085,7
4086,8
4086,9
4086,12
4086,6
4086,10
4087,1
4087,3
4087,4
4088,7
4088,6
4088,10
4089,4
4090,2
4090,3
4091,4
4091,6
4092,6
4092,13
4093,10
4094,4
4095,7
4096,11
4096,13
4097,11
4097,10
4098,7
4099,8
4100,4
4101,7
4102,4
4103,7
4103,16
4104,4
4105,5
4105,11
4106,8
4107,7
4108,7
4109,7
4109,10
4110,10
4111,7
4111,16
4112,7
4112,12
4112,10
4113,7
4114,7
4115,4
4116,4
4117,4
4117,7
4117,16
4118,4
4119,4
4119,7
4120,4
4121,8
4121,1
4121,4
4121,13
4122,7
4123,4
4124,11
4124,10
4125,4
4125,13
4126,7
4127,4
4128,4
4128,11
4128,10
4129,5
4129,6
4130,4
4130,5
4131,4
4131,6
4131,13
4132,4
4132,6
4133,8
4133,1
4133,4
4133,5
4133,13
4135,1
4135,4
4135,11
4136,7
4137,4
4138,4
4138,11
4139,9
4140,7
4140,6
4141,4
4141,6
4142,8
4142,1
4142,7
4142,10
4143,11
4143,12
4144,7
4144,6
4145,10
4146,7
4146,12
4146,6
4147,4
4147,7
4147,6
4148,11
4148,10
4149,4
4150,7
4151,4
4151,7
4151,6
4152,7
4153,4
4153,6
4154,2
4154,3
4155,7
4155,6
4156,4
4157,6
4158,2
4158,4
4159,8
4159,10
4160,7
4160,6
4161,8
4161,4
4162,4
4163,8
4163,7
4164,7
4165,4
4165,7
4165,6
4166,8
4166,7
4167,10
4168,4
4168,6
4169,4
4170,4
4171,15
4172,7
4172,5
4172,12
4172,6
4173,4
4173,6
4174,7
4175,4
4175,7
4176,7
4177,9
4177,12
4177,10
4178,7
4179,7
4180,8
4180,7
4181,4
4182,7
4183,4
4183,7
4184,4
4184,7
4184,5
4184,6
4185,15
4186,4
4186,7
4186,6
4187,7
4188,3
4188,17
4189,7
4190,7
4191,7
4192,7
4193,17
4194,7
4194,6
4194,16
4195,11
4195,12
4196,11
4196,12
4196,13
4197,4
4198,13
4199,8
4200,8
4201,4
4202,7
4203,8
4203,9
4203,7
4204,4
4205,4
4205,6
4206,9
4206,12
4207,8
4207,1
4207,16
4208,15
4209,7
4210,8
4210,9
4210,7
4210,11
4210,10
4211,7
4212,9
4212,12
4213,11
4213,13
4213,10
4214,4
4215,4
4216,7
4217,15
4218,9
4218,7
4219,4
4220,4
4221,4
4222,11
4223,7
4223,16
4224,8
4224,10
4225,4
4226,9
4226,7
4226,12
4226,10
4227,4
4227,7
4228,4
4229,4
4229,6
4230,4
4231,4
4231,6
4232,8
4232,1
4232,3
4232,4
4233,4
4234,7
4234,10
4235,7
4235,10
4236,15
4237,15
4238,8
4238,9
4238,12
4238,10
4239,7
4240,4
4240,5
4241,2
4241,3
4242,4
4242,9
4242,7
4242,10
4243,9
4243,7
4243,12
4244,7
4245,7
4245,6
4246,4
4246,7
4246,6
4247,4
4248,4
4249,4
4250,7
4250,13
4251,7
4251,10
4252,7
4253,4
4254,4
4254,7
4255,4
4256,7
4258,7
4259,7
4259,6
4260,7
4261,7
4261,5
4261,6
4262,8
4262,9
4262,7
4263,7
4265,8
4265,10
4266,11
4267,4
4268,4
4269,4
4269,7
4269,6
4270,8
4270,1
4270,11
4270,10
4271,7
4272,4
4273,7
4274,7
4274,6
4275,8
4275,1
4275,5
4276,4
4277,1
4277,13
4278,15
4279,9
4280,4
4280,7
4280,6
4281,4
4282,7
4283,7
4284,4
4285,4
4285,6
4286,7
4287,4
4287,6
4288,7
4288,6
4289,4
4289,7
4289,5
4290,4
4290,7
4290,17
4291,4
4291,9
4292,7
4293,4
4294,3
4294,5
4294,17
4295,8
4295,7
4295,10
4296,7
4296,6
4297,7
4298,9
4298,18
4298,10
4299,8
4299,1
4299,4
4300,7
4301,15
4301,17
4302,7
4303,4
4304,15
4305,7
4305,6
4305,10
4306,1
4306,2
4306,3
4306,4
4306,5
4306,6
4307,4
4307,6
4308,7
4308,17
4308,6
4309,7
4310,8
4310,7
4310,6
4310,16
4311,10
4312,1
4312,7
4313,7
4314,7
4315,4
4315,7
4315,6
4316,7
4317,4
4317,6
4318,4
4318,7
4319,19
4320,4
4320,19
4321,1
4321,4
4321,19
4322,7
4323,1
4323,16
4323,19
4324,19
4325,7
4326,9
4326,7
4326,10
4327,1
4327,19
4328,19
4329,19
4330,7
4331,4
4332,10
4333,4
4333,9
4334,7
4335,4
4336,11
4336,10
4337,7
4337,6
4337,16
4338,7
4338,16
4339,8
4339,1
4339,7
4339,16
4340,4
4341,4
4342,7
4342,6
4343,4
4343,13
4344,8
4344,9
4344,7
4345,7
4346,7
4346,17
4346,6
4347,4
4347,7
4348,4
4349,4
4349,16
4350,4
4350,15
4351,8
4351,1
4352,4
4352,7
4353,8
4353,16
4354,9
4354,10
4355,8
4355,7
4356,4
4356,17
4356,6
4357,4
4357,7
4358,11
4358,10
4359,4
4360,17
4361,4
4361,6
4362,9
4362,7
4363,8
4363,16
4364,7
4364,6
4365,7
4366,2
4366,3
4366,5
4367,8
4367,1
4368,4
4369,8
4369,9
4369,10
4370,1
4370,7
4370,13
4371,9
4371,7
4372,7
4372,6
4373,4
4374,4
4374,6
4375,4
4375,7
4376,15
4377,4
4377,6
4378,4
4378,9
4378,7
4379,7
4379,19
4380,7
4380,6
4381,4
4382,15
4382,14
4383,9
4383,7
4383,12
4383,10
4384,7
4385,7
4386,3
4386,4
4387,8
4388,4
4388,11
4389,7
4390,9
4390,7
4390,10
4391,7
4393,7
4394,4
4394,17
4395,4
4395,9
4396,8
4396,4
4397,8
4397,4
4398,8
4398,4
4399,4
4399,7
4401,8
4401,4
4401,6
4402,4
4403,11
4404,5
4404,11
4405,7
4406,1
4406,9
4406,19
4407,7
4407,10
4407,16
4408,7
4409,4
4409,7
4410,4
4410,9
4410,7
4411,19
4412,4
4412,11
4412,13
4413,13
4414,13
4414,10
4415,4
4416,13
4417,11
4418,4
4419,7
4419,6
4420,7
4421,7
4422,7
4423,7
4424,7
4425,4
4425,11
4426,18
4427,7
4428,7
4429,7
4430,11
4431,7
4432,7
4432,18
4433,7
4434,8
4434,4
4434,13
4434,10
4435,7
4436,12
4436,10
4437,11
4438,8
4439,7
4440,8
4440,10
4441,8
4442,8
4442,7
4443,8
4443,13
4443,10
4444,8
4444,9
4445,1
4445,15
4445,14
4446,1
4446,2
4446,5
4446,13
4447,4
4448,8
4448,7
4449,7
4450,9
4450,7
4450,10
4451,4
4451,7
4451,6
4452,4
4453,15
4453,14
4454,2
4454,14
4454,13
4457,15
4457,14
4457,17
4458,15
4458,14
4459,15
4459,14
4461,15
4461,14
4462,4
4463,7
4463,16
4464,4
4464,7
4464,6
4465,7
4466,8
4466,9
4466,7
4467,1
4467,4
4467,5
4468,10
4469,9
4469,12
4470,4
4470,9
4470,7
4470,18
4471,4
4472,11
4472,10
4473,7
4473,16
4474,4
4474,7
4474,17
4475,7
4475,16
4476,4
4477,1
4477,4
4478,4
4478,7
4479,7
4480,11
4480,13
4481,7
4482,7
4483,4
4484,7
4485,4
4486,7
4487,7
4487,6
4488,8
4488,9
4488,7
4489,4
4490,4
4491,10
4492,4
4492,13
4493,4
4493,11
4493,13
4494,4
4494,13
4495,4
4495,6
4496,18
4496,12
4496,10
4497,8
4497,4
4497,11
4497,13
4498,8
4498,9
4498,10
4499,4
4500,4
4500,7
4501,4
4501,11
4502,4
4503,6
4504,4
4505,7
4505,6
4506,9
4506,12
4506,10
4507,7
4508,7
4509,4
4510,4
4511,4
4512,4
4513,10
4514,11
4515,15
4516,4
4517,11
4517,12
4517,10
4518,11
4519,2
4519,3
4520,4
4521,7
4522,12
4522,6
4522,10
4523,4
4523,7
4523,5
4524,4
4525,4
4526,4
4526,6
4526,13
4527,4
4527,6
4528,8
4528,10
4528,16
4529,4
4529,7
4530,7
4531,8
4532,4
4532,11
4533,4
4533,11
4533,13
4534,1
4534,7
4534,19
4535,7
4535,6
4535,19
4536,7
4537,7
4538,4
4538,7
4539,17
4539,6
4540,4
4540,7
4540,6
4541,11
4542,8
4543,8
4543,1
4544,4
4544,13
4545,4
4545,13
4546,7
4546,11
4546,12
4546,10
4547,9
4547,7
4548,8
4548,4
4548,10
4548,19
4549,7
4550,4
4551,4
4552,8
4552,11
4552,13
4552,10
4553,8
4553,13
4553,10
4554,7
4555,4
4555,7
4555,6
4556,7
4556,12
4557,7
4558,4
4559,4
4560,11
4560,13
4561,4
4561,11
4562,4
4562,12
4563,4
4564,8
4564,7
4564,5
4564,6
4565,8
4565,1
4566,8
4566,1
4567,8
4567,1
4568,8
4569,8
4570,4
4570,7
4571,1
4571,4
4571,13
4572,8
4572,9
4572,7
4573,4
4573,7
4574,8
4574,10
4575,1
4575,4
4576,4
4576,11
4577,7
4577,16
4578,4
4578,6
4579,4
4579,9
4580,8
4580,13
4581,7
4582,10
4583,8
4583,4
4584,4
4584,7
4584,6
4585,4
4586,7
4586,10
4587,4
4587,17
4587,13
4588,7
4588,17
4589,7
4589,17
4590,7
4591,1
4591,4
4591,5
4592,4
4593,4
4594,8
4594,16
4595,7
4596,7
4596,6
4597,8
4597,7
4597,12
4598,4
4599,7
4600,4
4600,7
4601,7
4601,6
4602,4
4602,9
4602,6
4603,4
4603,6
4604,7
4605,4
4606,7
4607,7
4608,9
4608,7
4609,7
4610,4
4610,9
4610,12
4610,10
4611,7
4612,7
4613,8
4613,4
4613,9
4614,8
4615,7
4616,7
4617,4
4618,11
4618,13
4618,10
4619,4
4620,8
4620,1
4620,7
4621,4
4622,4
4623,4
4624,2
4624,4
4624,17
4625,7
4625,13
4625,10
4626,7
4626,6
4626,13
4627,4
4628,4
4628,7
4629,8
4629,9
4629,10
4630,8
4631,7
4632,8
4632,10
4633,11
4634,1
4634,4
4635,8
4635,4
4635,7
4636,8
4637,8
4638,8
4638,1
4638,13
4639,4
4639,6
4640,8
4640,9
4640,10
4641,4
4641,7
4642,4
4642,7
4642,17
4643,8
4643,1
4643,7
4643,13
4644,4
4644,6
4645,9
4645,11
4645,10
4646,4
4646,7
4649,4
4650,10
4651,8
4652,4
4652,11
4652,13
4653,1
4653,4
4654,8
4654,7
4655,7
4656,4
4657,4
4658,7
4658,11
4658,12
4658,10
4659,7
4660,4
4661,9
4661,7
4661,10
4662,4
4662,9
4663,4
4664,4
4664,6
4665,11
4666,4
4667,7
4668,4
4668,7
4668,6
4669,11
4669,10
4670,11
4670,10
4671,7
4672,4
4672,6
4673,8
4673,4
4673,9
4673,10
4674,7
4675,8
4675,4
4676,4
4677,4
4677,9
4678,4
4679,4
4680,4
4680,11
4681,4
4681,7
4682,8
4682,11
4683,1
4683,3
4683,4
4683,7
4684,4
4685,11
4686,1
4686,4
4687,4
4688,1
4688,7
4689,9
4689,11
4689,13
4689,10
4690,9
4690,17
4691,13
4692,7
4693,9
4693,7
4694,7
4695,9
4695,7
4696,4
4697,4
4697,11
4698,4
4698,7
4699,7
4699,6
4699,10
4700,4
4701,8
4701,4
4702,4
4702,7
4703,7
4704,1
4704,4
4705,4
4706,4
4707,12
4707,10
4708,7
4709,4
4709,17
4709,19
4710,7
4710,19
4711,15
4712,7
4713,7
4713,13
4714,4
4715,11
4716,7
4717,8
4717,4
4718,4
4719,4
4720,11
4720,12
4720,10
4721,8
4721,4
4721,19
4722,4
4723,7
4724,7
4725,11
4725,10
4726,15
4727,7
4727,6
4727,16
4728,4
4729,7
4731,7
4732,4
4733,4
4734,4
4735,11
4735,13
4735,10
4736,4
4736,6
4737,7
4738,6
4738,13
4739,4
4739,7
4740,4
4740,6
4741,4
4741,7
4743,4
4743,6
4744,11
4745,7
4746,4
4746,6
4747,7
4748,8
4748,3
4749,8
4749,3
4750,8
4750,3
4751,8
4751,10
4752,11
4753,4
4753,11
4754,11
4754,17
4754,12
4754,10
4755,4
4756,8
4756,1
4756,7
4756,6
4757,7
4757,17
4758,11
4758,10
4759,4
4759,7
4760,15
4761,7
4763,4
4764,6
4764,10
4765,7
4766,9
4766,7
4766,6
4767,4
4768,9
4768,12
4768,10
4769,15
4770,10
4771,7
4772,7
4773,4
4774,4
4774,9
4775,7
4775,17
4775,6
4776,9
4776,7
4776,10
4777,4
4777,17
4777,13
4778,15
4779,15
4780,7
4781,10
4782,4
4782,6
4783,15
4784,7
4785,7
4785,19
4786,11
4786,10
4787,7
4788,7
4788,6
4789,4
4789,11
4789,17
4790,19
4791,19
4792,11
4793,7
4794,9
4794,11
4794,12
4795,4
4795,6
4795,16
4796,4
4796,6
4797,4
