5208,Göta kanal eller Vem drog ur proppen?,1981,0,0,Sweden
5209,Cool Hand Luke,1967,100,93,USA
5210,Happy Birthday to Me,1981,25,0,Canada
5211,Heartbeeps,1981,0,0,USA
5212,Lady Chatterley's Lover,1981,0,0,UK
5213,The Legend of the Lone Ranger,1981,0,0,USA
5214,Lili Marleen,1981,40,79,West Germany
5215,Lola,1981,100,82,West Germany
5216,Looker,1981,29,50,USA
5217,Mis,1981,0,0,Poland
5218,Modern Problems,1981,0,0,USA
5219,Modern Romance,1981,85,72,USA
5220,Ms. 45,1981,77,0,USA
5221,My Bloody Valentine,2009,56,49,USA
5222,My Dinner with Andre,1981,88,85,USA
5223,Your Friends & Neighbors,1998,76,60,USA
5224,Night of the Zombies,1981,0,0,USA
5225,The Night the Lights Went Out in Georgia,1981,100,0,USA
5226,Only When I Laugh,1981,50,39,USA
5227,Pennies from Heaven,1981,83,58,USA
5228,Five Easy Pieces,1970,83,85,USA
5229,Piranha Part Two: The Spawning,1981,7,11,USA
5230,Polyester,1981,88,0,USA
5231,Private Lessons,1981,0,38,USA
5232,Le professionnel,1981,0,0,France
5233,Derrida,2002,82,59,USA
5234,Ghost Ship,2002,12,53,USA
5235,Jackass: The Movie,2002,49,78,USA
5236,Paid in Full,2002,51,94,USA
5237,The Truth About Charlie,2002,33,29,USA
5238,All or Nothing,2002,82,82,UK
5239,All the Queen's Men,2001,6,51,Germany
5240,Food of Love,2002,46,47,Spain
5241,Frida,2002,75,84,USA
5242,Roger Dodger,2002,87,75,USA
5243,Time Changer,2002,22,72,USA
5244,Beau travail,1999,79,79,France
5245,The Big Knife,1955,75,0,USA
5246,Casino Royale,2006,94,87,USA
5247,The Company of Wolves,1984,76,71,UK
5248,Escanaba in da Moonlight,2001,33,0,USA
5249,Exodus,1960,66,71,USA
5250,How to Murder Your Wife,1965,62,0,USA
5251,The Russians Are Coming the Russians Are Coming,1966,82,74,USA
5252,The World of Henry Orient,1964,87,0,USA
5253,I Spy,2002,0,0,USA
5254,The Santa Clause 2,2002,54,59,USA
5255,Takhté siah,2000,73,67,Iran
5256,Love in the Time of Money,2002,17,28,USA
5257,The Weight of Water,2000,32,40,USA
5258,Femme Fatale,2002,48,49,France
5259,8 Mile,2002,74,54,USA
5260,Tout près des étoiles: Les danseurs de l'Opéra de Paris,2001,61,100,France
5261,Far from Heaven,2002,89,77,USA
5262,The Rising Place,2001,12,75,USA
5263,Harry Potter and the Chamber of Secrets,2002,82,80,USA
5264,Ararat,2002,56,70,Canada
5265,El crimen del padre Amaro,2002,62,73,Mexico
5266,Interview with the Assassin,2002,66,52,USA
5267,Standing in the Shadows of Motown,2002,92,87,USA
5268,Jibeuro,2002,74,91,South Korea
5269,Acción mutante,1993,0,0,Spain
5270,Eyes of an Angel,1991,0,0,USA
5271,Liberty Stands Still,2002,0,0,Germany
5272,The Life and Death of Colonel Blimp,1943,90,93,UK
5273,Rio Grande,1950,75,0,USA
5274,Bad Day at Black Rock,1955,96,86,USA
5275,Men with Brooms,2002,62,61,Canada
5276,Mysterious Island,1961,80,0,UK
5277,Soul Assassin,2001,0,0,Netherlands
5278,Left Behind II: Tribulation Force,2002,0,0,USA
5279,Dog Soldiers,2002,75,0,UK
5280,Goldfinger,1964,95,83,UK
5281,Houseboat,1958,54,0,USA
5282,Legion of the Dead,2005,0,0,USA
5283,Madame Bovary,1991,80,57,France
5284,La gloire de mon père,1990,100,84,France
5285,Le château de ma mère,1990,85,84,France
5286,Return to the Blue Lagoon,1991,0,48,USA
5287,Trop belle pour toi,1989,100,66,France
5288,Toy Soldiers,1991,38,57,USA
5289,The Prowler,1981,66,0,USA
5290,The Pursuit of D.B. Cooper,1981,0,0,USA
5291,Raggedy Man,1981,83,65,USA
5292,Ragtime,1981,90,71,USA
5293,Rich and Famous,1981,55,38,USA
5294,Rollover,1981,66,0,USA
5295,Saturday the 14th,1981,10,0,USA
5296,Scanners,1981,76,61,Canada
5297,Sharky's Machine,1981,92,45,USA
5298,Shock Treatment,1981,40,0,USA
5299,Sjecas li se Dolly Bell,1981,100,0,Yugoslavia
5300,So Fine,1981,75,15,USA
5301,La soupe aux choux,1981,0,0,France
5302,Southern Comfort,1981,85,72,USA
5303,Sphinx,1981,0,0,USA
5304,Storie di ordinaria follia,1981,0,0,Italy
5305,Student Bodies,1981,16,0,USA
5306,Take This Job and Shove It,1981,0,0,USA
5307,Tarzan the Ape Man,1932,100,0,USA
5308,Tattoo,2002,68,60,Germany
5309,They All Laughed,1981,33,0,USA
5310,The Thief of Bagdad,1924,100,75,USA
5311,Elvis,1979,50,0,USA
5312,True Confessions,1981,100,55,USA
5313,Revolution #9,2001,76,57,USA
5314,Die Another Day,2002,58,53,UK
5315,The Emperor's Club,2002,50,66,USA
5316,Friday After Next,2002,24,76,USA
5317,Personal Velocity: Three Portraits,2002,68,61,USA
5318,The Quiet American,2002,87,69,Germany
5319,Hable con ella,2002,0,0,Spain
5320,Eight Crazy Nights,2002,12,61,USA
5321,Extreme Ops,2002,6,33,UK
5322,Solyaris,1972,97,89,Soviet Union
5323,Treasure Planet,2002,69,64,USA
5324,They,2002,37,31,USA
5325,Chrome Hearts,1989,0,0,USA
5326,Ik ook van jou,2001,0,0,Netherlands
5327,Another You,1991,12,0,USA
5328,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,91,76,USA
5329,Elling,2001,84,90,Norway
5330,Day of the Woman,1978,55,0,USA
5331,The Island at the Top of the World,1974,33,0,USA
5332,The Last Seduction,1994,93,73,UK
5333,Contact,1997,67,74,USA
5334,New Waterford Girl,1999,91,80,Canada
5335,Das Arche Noah Prinzip,1984,0,0,West Germany
5336,The Sword and the Sorcerer,1982,80,0,USA
5337,Zulu,1964,92,89,UK
5338,Analyze That,2002,26,45,USA
5339,Empire,2002,21,62,USA
5340,Adaptation.,2002,90,82,USA
5341,Equilibrium,2002,36,82,USA
5342,Ça commence aujourd'hui,1999,81,73,France
5343,Madea Goes to Jail,2009,26,74,USA
5344,Bijitâ Q,2001,50,77,Japan
5345,Urgh! A Music War,1981,0,0,UK
5346,Vabank,1981,0,0,Poland
5347,Varning för Jönssonligan,1981,0,0,Sweden
5348,Victory,1981,66,69,USA
5349,Whose Life Is It Anyway?,1981,80,0,USA
5350,Zoot Suit,1981,33,0,USA
5351,Alone in the Dark,2005,0,21,Canada
5352,Android Apocalypse,2006,0,0,USA
5353,Attack Force Z,1982,0,0,Australia
5354,Author! Author!,1982,100,0,USA
5355,Barbarosa,1982,100,0,USA
5356,The Beast Within,1982,0,0,USA
5357,My Best Friend's Wedding,1997,72,72,USA
5358,The Best Little Whorehouse in Texas,1982,55,68,USA
5359,The Border,1982,88,0,USA
5360,Brimstone & Treacle,1982,100,0,UK
5361,Britannia Hospital,1982,60,0,UK
5362,Burden of Dreams,1982,100,89,USA
5363,Cannery Row,1982,66,67,USA
5364,Class of 1984,1982,60,61,Canada
5365,Danton,1983,85,79,France
5366,Deathtrap,1982,63,69,USA
5367,Dünyayi kurtaran adam,1982,100,0,Turkey
5368,Eating Raoul,1982,88,67,USA
5369,Drumline,2002,81,73,USA
5370,The Hot Chick,2002,21,67,USA
5371,Maid in Manhattan,2002,38,53,USA
5372,Star Trek: Nemesis,2002,36,56,USA
5373,About Schmidt,2002,84,64,USA
5374,El Bola,2000,90,85,Spain
5375,Evelyn,2002,65,76,Germany
5376,Intacto,2001,72,82,Spain
5377,The Jimmy Show,2001,40,30,USA
5378,Morvern Callar,2002,84,74,UK
5379,The Lord of the Rings: The Two Towers,2002,96,92,USA
5380,Guizi lai le,2000,90,89,China
5381,25th Hour,2002,77,83,USA
5382,Antwone Fisher,2002,78,85,USA
5383,Gangs of New York,2002,74,76,USA
5384,Two Weeks Notice,2002,41,63,USA
5385,The Wild Thornberrys Movie,2002,79,43,USA
5386,Narc,2002,83,76,USA
5387,Bad Influence,1990,71,46,USA
5388,Blue Steel,1989,75,32,USA
5389,Body of Evidence,1993,6,30,Germany
5390,The Children's Hour,1961,100,0,USA
5391,The Business,2005,50,0,UK
5392,The Duellists,1977,100,0,UK
5393,A Kiss Before Dying,1956,75,0,USA
5394,Miami Blues,1990,83,45,USA
5395,My Girl,1991,50,75,USA
5396,My Girl,1991,50,75,USA
5397,Tonari no Totoro,1988,89,94,Japan
5398,The Road to Hong Kong,1962,75,0,UK
5399,Running Time,1997,0,0,USA
5400,The Thief of Bagdad,1924,100,75,USA
5401,War and Peace,1956,50,66,Italy
5402,Stay,2006,64,38,USA
5403,Where's Poppa?,1970,100,64,USA
5404,The Whistle Blower,1987,85,36,UK
5405,Attack of the Crab Monsters,1957,0,0,USA
5406,Black Christmas,2006,0,0,USA
5407,The Day of the Triffids,1962,86,47,UK
5408,Esther Kahn,2000,50,57,France
5409,Invaders from Mars,1953,80,0,USA
5410,Histoire d'O,1975,0,0,France
5411,Asoka,2001,100,0,India
5412,Fat City,1972,100,84,USA
5413,Quicksilver,1986,8,34,USA
5414,Catch Me If You Can,2002,95,81,USA
5415,Pinocchio,1940,100,66,USA
5416,The Hours,2002,80,83,USA
5417,Max,2002,69,63,Hungary
5418,Nicholas Nickleby,2002,76,72,UK
5419,The Pianist,2002,95,94,France
5420,Sonny,2002,23,43,USA
5421,Champagne for Caesar,1950,100,0,USA
5422,Doppelgänger,1969,25,0,UK
5423,Heavy Metal 2000,2000,0,44,Canada
5424,La casa sperduta nel parco,1980,33,0,Italy
5425,The King of Comedy,1982,92,84,USA
5426,Love Liza,2002,54,76,France
5427,Vale Abraão,1993,83,69,France
5428,Blue Collar Comedy Tour: The Movie,2003,92,82,USA
5429,Just Married,2003,0,0,USA
5430,P.S. Your Cat Is Dead!,2002,23,48,USA
5431,Le fils,2002,0,0,Belgium
5432,Hyôryû-gai,2000,58,48,Japan
5433,Double Whammy,2001,30,0,USA
5434,WiseGirls,2002,0,0,USA
5435,A Guy Thing,2003,24,37,USA
5436,Kangaroo Jack,2003,0,0,USA
5437,National Security,2003,11,55,USA
5438,Da wan,2001,20,72,China
5439,Cidade de Deus,2002,91,97,Brazil
5440,Yadon ilaheyya,2002,80,76,France
5441,En kærlighedshistorie,2001,66,64,Denmark
5442,Indagine su un cittadino al di sopra di ogni sospetto,1970,100,97,Italy
5443,Alice Adams,1935,92,67,USA
5444,Der amerikanische Freund,1977,87,80,West Germany
5445,American Me,1992,62,91,USA
5446,Bande à part,1964,94,91,France
5447,The Break-Up,2006,33,52,USA
5448,CB4,1993,55,60,USA
5449,Der Totmacher,1995,0,0,Germany
5450,Dogfight,1991,80,83,USA
5451,Girls! Girls! Girls!,1962,40,0,USA
5452,Imitation of Life,1959,84,91,USA
5453,A Little Romance,1979,78,79,France
5454,Mystery Date,1991,25,41,USA
5455,Pépé le Moko,1937,100,82,France
5456,Secret Admirer,1985,25,0,USA
5457,Summer Lovers,1982,0,47,USA
5458,Tune in Tomorrow...,1990,45,42,USA
5459,The Woman in Red,1984,28,0,USA
5460,Darkness Falls,2003,8,46,USA
5461,Amen.,2002,67,82,France
5462,Im toten Winkel - Hitlers Sekretärin,2002,85,66,Austria
5463,Im Spiegel der Maya Deren,2002,94,79,Austria
5464,Blind Date,1987,22,44,USA
5465,Love and a Bullet,2002,0,0,USA
5466,Dead Reckoning,1947,66,0,USA
5467,The Devil at 4 O'Clock,1961,66,0,USA
5468,Ethan Frome,1993,55,40,UK
5469,Milk,2008,93,88,USA
5470,The Harder They Come,1972,84,84,Jamaica
5471,The Horse in the Gray Flannel Suit,1968,0,0,USA
5472,Krush Groove,1985,75,0,USA
5473,The Moon-Spinners,1964,50,0,USA
5474,Sugar Hill,1993,22,71,USA
5475,Chaos,2005,25,0,Canada
5476,Biker Boyz,2003,22,59,USA
5477,Final Destination 2,2003,47,70,USA
5478,The Recruit,2003,42,63,USA
5479,The Guru,2002,57,39,UK
5480,Kedma,2002,30,53,Italy
5481,Lost in La Mancha,2002,93,72,UK
5482,May,2002,68,75,USA
5483,The Harder They Fall,1956,100,0,USA
5484,I'm All Right Jack,1959,100,0,UK
5485,Murder by Decree,1979,85,0,UK
5486,Ordinary Decent Criminal,2000,14,0,UK
5487,Pursued,2004,0,0,USA
5488,Topâzu,1992,60,61,Japan
5489,La femme infidèle,1969,100,0,Italy
5490,La decima vittima,1965,100,0,Italy
5491,The Freshman,1990,93,52,USA
5492,Den enfaldige mördaren,1982,0,0,Sweden
5493,Enigma,2001,72,52,UK
5494,Evil Under the Sun,1982,83,61,UK
5495,Firefox,1982,41,39,USA
5496,Five Days One Summer,1982,20,41,USA
5497,Forced Vengeance,1982,0,0,USA
5498,Le gendarme et les gendarmettes,1982,0,0,France
5499,The Grey Fox,1982,100,64,Canada
5500,Hammett,1982,75,0,USA
5501,Honkytonk Man,1982,92,52,USA
5502,If You Could See What I Hear,1982,0,0,Canada
5503,Jekyll and Hyde... Together Again,1982,0,0,USA
5504,Jönssonligan & DynamitHarry,1982,0,0,Sweden
5505,Kiss Me Goodbye,1982,100,0,USA
5506,Laberinto de pasiones,1982,100,0,Spain
5507,The Last American Virgin,1982,66,60,USA
5508,The Last Unicorn,1982,50,0,USA
5509,Liquid Sky,1982,94,67,USA
5510,Long xiao ye,1982,75,0,Hong Kong
5511,Making Love,1982,31,61,USA
5512,Manhattan Baby,1982,0,0,Italy
5513,Megaforce,1982,0,0,USA
5514,A Midsummer Night's Sex Comedy,1982,71,58,USA
5515,The Missing,2003,58,52,USA
5516,The Mission,1986,68,83,UK
5517,Monsignor,1982,0,0,USA
5518,Monty Python Live at the Hollywood Bowl,1982,100,0,UK
5519,Mother Lode,1982,0,0,USA
5520,La notte di San Lorenzo,1982,66,72,Italy
5521,La nuit de Varennes,1982,75,78,France
5522,One from the Heart,1982,48,61,USA
5523,Pandemonium,1982,0,0,USA
5524,Paradise,1982,0,0,Canada
5525,Partner(s),2005,0,0,USA
5526,Passion,1982,66,61,France
5527,Permanent Vacation,2007,0,0,USA
5528,Personal Best,1982,72,58,USA
5529,Pirates of the Caribbean: The Curse of the Black Pearl,2003,78,86,USA
5530,Privates on Parade,1982,0,0,UK
5531,Przypadek,1981,83,0,Poland
5532,Le père Noël est une ordure,1982,0,0,France
5533,Q,1982,0,0,USA
5534,Querelle,1982,55,71,West Germany
5535,Richard Pryor Live on the Sunset Strip,1982,100,82,USA
5536,Sans soleil,1983,90,89,France
5537,Savannah Smiles,1982,0,0,USA
5538,The Secret Policeman's Other Ball,1982,100,0,UK
5539,Die Sehnsucht der Veronika Voss,1982,75,87,West Germany
5540,Shoot the Moon,1982,100,64,USA
5541,Six Weeks,1982,0,0,USA
5542,Soldier,1998,10,46,UK
5543,Some Kind of Hero,1982,0,0,USA
5544,Lo squartatore di New York,1982,0,0,Italy
5545,Der Stand der Dinge,1982,50,0,West Germany
5546,Starstruck,1982,100,0,Australia
5547,Still of the Night,1982,66,0,USA
5548,Sword of the Valiant: The Legend of Sir Gawain and the Green Knight,1984,0,0,UK
5549,Tag: The Assassination Game,1982,100,0,USA
5550,The Tempest,1979,75,0,UK
5551,Tenebre,1982,73,0,Italy
5552,My Name Is Bruce,2007,40,50,USA
5553,Time Walker,1982,0,0,USA
5554,Trail of the Pink Panther,1982,27,0,UK
5555,La traviata,1982,0,0,Italy
5556,Venom,2005,9,30,USA
5557,Die weiße Rose,1982,0,0,West Germany
5558,White Dog,1982,90,0,USA
5559,Who Dares Wins,1982,0,0,UK
5560,Wrong Is Right,1982,37,38,USA
5561,Yol,1982,100,0,Turkey
5562,Il mondo di Yor,1983,20,0,Italy
5563,Zapped!,1982,0,42,USA
5564,Deliver Us from Eva,2003,43,78,USA
5565,How to Lose a Guy in 10 Days,2003,42,78,USA
5566,Shanghai Knights,2003,65,63,USA
5567,Daredevil,2003,44,46,USA
5568,The Jungle Book 2,2003,18,48,USA
5569,All the Real Girls,2003,70,80,USA
5570,Amandla! A Revolution in Four Part Harmony,2002,81,86,South Africa
5571,Chihwaseon,2002,0,0,South Korea
5572,Jerry Maguire,1996,84,72,USA
5573,À la folie... pas du tout,2002,73,82,France
5574,Dennis the Menace,1993,22,44,USA
5575,10 to Midnight,1983,25,0,USA
5576,The Black Stallion Returns,1983,0,77,USA
5577,The Black Stallion,1979,85,76,USA
5578,A Countess from Hong Kong,1967,50,0,UK
5579,Into the West,1992,70,73,Ireland
5580,Kinjite: Forbidden Subjects,1989,0,40,USA
5581,Messenger of Death,1988,0,0,USA
5582,Mr. Majestyk,1974,75,0,USA
5583,Murphy's Law,1986,33,0,USA
5584,A Patch of Blue,1965,100,0,USA
5585,A Prayer for the Dying,1987,62,51,UK
5586,Q,1982,0,0,USA
5587,The Red Badge of Courage,1951,88,0,USA
5588,The Thrill of It All,1963,50,0,USA
5589,Pillow Talk,1959,91,85,USA
5590,The Man Who Fell to Earth,1976,86,71,UK
5591,Dark Blue,2002,57,50,USA
5592,Gods and Generals,2003,7,67,USA
5593,The Life of David Gale,2003,19,81,USA
5594,Old School,2003,60,84,USA
5595,Lawless Heart,2001,84,59,UK
5596,The Navigators,2001,100,75,UK
5597,Elsker dig for evigt,2002,96,88,Denmark
5598,Poolhall Junkies,2002,34,87,USA
5599,Till Human Voices Wake Us,2002,24,68,Australia
5600,Stone Reader,2002,82,66,USA
5601,Cradle 2 the Grave,2003,26,61,USA
5602,Spider,2002,84,67,Canada
5603,American Heart,1992,75,61,USA
5604,Edie & Pen,1996,0,0,USA
5605,Insignificance,1985,87,70,UK
5606,Lady Jane,1986,57,0,UK
5607,Hatuna Meuheret,2001,87,74,Israel
5608,Life Stinks,1991,20,44,USA
5609,The Meteor Man,1993,28,36,USA
5610,Mr. North,1988,42,29,USA
5611,Dead Poets Society,1989,85,90,USA
5612,The Slaughter Rule,2002,68,44,USA
5613,Teenagers from Outer Space,1959,25,0,USA
5614,Trouble Bound,1993,25,0,USA
5615,WaSanGo,2001,0,0,South Korea
5616,Enchanted,2007,92,80,USA
5617,Bringing Down the House,2003,34,60,USA
5618,Tears of the Sun,2003,33,72,USA
5619,Irréversible,2002,0,0,France
5620,Laurel Canyon,2002,67,52,USA
5621,Nirgendwo in Afrika,2001,85,88,Germany
5622,The Safety of Objects,2001,48,68,UK
5623,Bend It Like Beckham,2002,85,69,UK
5624,The Hunted,2003,30,51,USA
5625,Willard,2003,64,49,USA
5626,Gaudi Afternoon,2001,29,40,Spain
5627,Prozac Nation,2001,26,61,Germany
5628,Spun,2002,36,74,USA
5629,Zir-e poost-e shahr,2001,86,72,Iran
5630,King of Kings,1961,78,75,USA
5631,Die verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann,1975,88,83,West Germany
5632,The Talk of the Town,1942,92,83,USA
5633,Two-Lane Blacktop,1971,92,83,USA
5634,Bang the Drum Slowly,1973,87,62,USA
5635,The Benny Goodman Story,1956,100,0,USA
5636,Born Free,1966,90,0,UK
5637,Born Yesterday,1950,95,86,USA
5638,Equus,1977,64,0,USA
5639,Europa Europa,1990,100,90,Germany
5640,Fear Strikes Out,1957,70,0,USA
5641,The Glenn Miller Story,1954,87,0,USA
5642,Green Card,1990,52,45,Australia
5643,Journey to the Center of the Earth,2008,61,55,USA
5644,One Good Cop,1991,18,32,USA
5645,Pauline à la plage,1983,100,82,France
5646,Ringu,1998,0,0,Japan
5647,Ringu 2,1999,0,55,Japan
5648,Salaam Bombay!,1988,91,91,UK
5649,Sweet Charity,1969,100,0,USA
5650,Women in Love,1969,0,0,UK
5651,Japón,2002,80,72,Mexico
5652,Boat Trip,2002,6,44,USA
5653,Piglet's Big Movie,2003,72,66,USA
5654,View from the Top,2003,13,36,USA
5655,The Awful Truth,1937,91,88,USA
5656,For the Bible Tells Me So,2007,97,89,USA
5657,La casa dalle finestre che ridono,1976,100,0,Italy
5658,Jag är nyfiken - en film i gult,1967,50,64,Sweden
5659,Les dames du Bois de Boulogne,1945,100,77,France
5660,Flicka,2006,53,82,USA
5661,Black Robe,1991,91,60,Canada
5662,Wind,1992,50,71,USA
5663,Ren xiao yao,2002,62,67,South Korea
5664,Basic,2003,21,66,USA
5665,The Core,2003,42,41,UK
5666,Head of State,2003,30,51,USA
5667,What a Girl Wants,2003,33,67,USA
5668,Assassination Tango,2002,48,37,USA
5669,Raising Victor Vargas,2002,96,81,France
5670,The Life Aquatic with Steve Zissou,2004,71,81,USA
5671,Dreams,1990,52,87,USA
5672,La nuit américaine,1973,100,90,France
5673,Eye of God,1997,83,82,USA
5674,In a Lonely Place,1950,100,87,USA
5675,Physical Evidence,1989,12,19,USA
5676,Square Dance,1987,0,48,USA
5677,Wake of the Red Witch,1948,100,0,USA
5678,Winter Kills,1979,85,49,USA
5679,Fellini: Je suis un grand menteur,2002,72,59,France
5680,The Good Thief,2002,77,58,France
5681,A Man Apart,2003,10,68,USA
5682,Phone Booth,2002,71,63,USA
5683,Cet amour-là,2001,0,0,France
5684,Cowboy Bebop: Tengoku no tobira,2001,65,89,Japan
5685,DysFunktional Family,2003,42,73,USA
5686,Levity,2003,35,44,USA
5687,Mies vailla menneisyyttä,2002,97,90,Finland
5688,Anger Management,2003,43,66,USA
5689,Better Luck Tomorrow,2002,80,76,USA
5690,Ghosts of the Abyss,2003,80,60,USA
5691,House of 1000 Corpses,2003,16,68,USA
5692,Lilja 4-ever,2002,86,90,Sweden
5693,Marion Bridge,2002,75,58,Canada
5694,XX/XY,2002,44,44,USA
5695,Bulletproof Monk,2003,21,50,USA
5696,Chasing Papi,2003,12,43,USA
5697,A Mighty Wind,2003,87,81,USA
5698,Holes,2003,77,72,USA
5699,Malibu's Most Wanted,2003,29,54,USA
5700,Le peuple migrateur,2001,96,85,France
5701,Blinkende lygter,2000,70,92,Denmark
5702,Straw Dogs,1971,93,82,UK
5703,Beginning of the End,1957,50,0,USA
5704,The Andromeda Strain,2008,50,0,USA
5705,Brainscan,1994,20,56,Canada
5706,Fahrenheit 451,1966,86,70,UK
5707,I Am Trying to Break Your Heart,2002,88,88,USA
5708,The Iceman Cometh,1973,87,67,USA
5709,Legal Eagles,1986,50,32,USA
5710,Married to It,1991,30,33,USA
5711,Memories of Me,1988,50,40,USA
5712,The Other Side of Heaven,2001,26,74,USA
5713,A Private Function,1984,100,0,UK
5714,Sibling Rivalry,1990,12,33,USA
5715,Undercover Blues,1993,35,56,USA
5716,Wildcats,1986,12,51,USA
5717,The Wiz,1978,36,0,USA
5718,Cartouche,1962,0,0,France
5719,The Marrying Man,1991,7,36,USA
5720,Scenes from a Mall,1991,30,29,USA
5721,How Stella Got Her Groove Back,1998,48,72,USA
5722,Confidence,2003,70,69,USA
5723,Identity,2003,62,76,USA
5724,It Runs in the Family,2003,28,32,USA
5725,The Real Cancun,2003,34,28,USA
5726,City of Ghosts,2002,46,45,USA
5727,A Decade Under the Influence,2003,76,80,USA
5728,Dom durakov,2002,38,79,Russia
5729,People I Know,2002,43,35,USA
5730,Spellbound,1945,86,82,USA
5731,The Lizzie McGuire Movie,2003,39,57,USA
5732,X2,2003,87,84,Canada
5733,Blue Car,2002,81,62,USA
5734,The Dancer Upstairs,2002,63,73,Spain
5735,Gomgashtei dar Aragh,2002,92,81,Iran
5736,Owning Mahowny,2003,78,71,Canada
5737,Daddy Day Care,2003,28,63,USA
5738,L'homme du train,2002,91,79,France
5739,Only the Strong Survive,2002,61,51,USA
5740,The Shape of Things,2003,64,64,USA
5741,Road Trip,2000,58,68,USA
5742,Washington Heights,2002,78,57,USA
5743,101 Reykjavík,2000,89,71,Iceland
5744,A Chorus Line,1985,42,64,USA
5745,Absolute Beginners,1986,85,0,UK
5746,Beat Street,1984,25,0,USA
5747,Breakin' 2: Electric Boogaloo,1984,33,66,USA
5748,Breakin',1984,33,0,USA
5749,Tenkû no shiro Rapyuta,1986,94,89,Japan
5750,Hysterical Blindness,2002,70,0,USA
5751,Lambada,1990,0,0,USA
5752,Roadie,1980,0,55,USA
5753,The Carpetbaggers,1964,50,0,USA
5754,Les Girls,1957,100,0,USA
5755,Gunfight at the O.K. Corral,1957,81,0,USA
5756,High Society,1956,73,82,USA
5757,Kiss Me Kate,1953,80,73,USA
5758,The Matrix Reloaded,2003,73,74,USA
5759,Dracula: Pages from a Virgin's Diary,2002,86,70,Canada
5760,Down with Love,2003,100,67,USA
5761,Cinemania,2002,86,59,Germany
5762,Friends and Family,2001,44,64,USA
5763,L'auberge espagnole,2002,76,85,France
5764,Pokémon Heroes,2003,16,65,Japan
5765,Evan Almighty,2007,23,56,USA
5766,The In-Laws,2003,34,42,USA
5767,Gigantic (A Tale of Two Johns),2002,82,88,USA
5768,Respiro,2002,76,82,Italy
5769,Finding Nemo,2003,98,80,Australia
5770,The Italian Job,2003,72,79,USA
5771,Wrong Turn,2003,40,63,USA
5772,Capturing the Friedmans,2003,97,87,USA
5773,He ni zai yi qi,2002,72,88,China
5774,2 Fast 2 Furious,2003,36,59,USA
5775,Love the Hard Way,2001,27,66,Germany
5776,Whale Rider,2002,90,87,New Zealand
5777,Nevada Smith,1966,66,0,USA
5778,Zong heng si hai,1991,60,0,Hong Kong
5779,Regeneration,1997,0,0,UK
5780,Silk Stockings,1957,100,0,USA
5781,Snowball Express,1972,0,0,USA
5782,A Man Called Horse,1970,85,0,USA
5783,Big Jake,1971,100,0,USA
5784,Movie Crazy,1932,0,0,USA
5785,Dementia 13,1963,58,41,USA
5786,Drôle de drame ou L'étrange aventure du Docteur Molyneux,1937,77,76,France
5787,Le Mans,1971,50,0,USA
5788,Un coupable idéal,2001,66,0,France
5789,Rio Lobo,1970,73,75,USA
5790,Siam Sunset,1999,62,67,Australia
5791,The Swimmer,1968,100,79,USA
5792,Lo sceicco bianco,1952,100,74,Italy
5793,Treasure Island,1990,0,0,UK
5794,Due occhi diabolici,1990,44,0,Italy
5795,Walk Don't Run,1966,80,0,USA
5796,Animals Are Beautiful People,1974,100,0,South Africa
5797,Bend of the River,1952,100,0,USA
5798,Car Wash,1976,85,59,USA
5799,Come September,1961,80,0,USA
5800,Destry Rides Again,1939,100,0,USA
5801,The Electric Horseman,1979,61,53,USA
5802,Gay Purr-ee,1962,75,0,USA
5803,Intervista,1987,72,68,Italy
5804,King Rat,1965,100,0,USA
5805,Live Wire,1992,0,0,USA
5806,Mr. & Mrs. Bridge,1990,73,43,UK
5807,The Rare Breed,1966,33,0,USA
5808,Shenandoah,1965,100,0,USA
5809,Straight Talk,1992,44,51,USA
5810,Oscar,1991,13,56,USA
5811,The Sixth Man,1997,23,54,USA
5812,The Far Country,1954,100,0,USA
5813,The Railway Children,2000,0,0,UK
5814,Two Mules for Sister Sara,1970,75,69,USA
5815,Winchester '73,1950,100,84,USA
5816,Ziggy Stardust and the Spiders from Mars,1973,71,60,UK
5817,Battle Cry,1955,100,0,USA
5818,The Courtship of Eddie's Father,1963,50,0,USA
5819,Chelovek s kino-apparatom,1929,95,88,Soviet Union
5820,Operation Pacific,1951,33,0,USA
5821,This Boy's Life,1993,76,76,USA
5822,13 Rue Madeleine,1947,83,0,USA
5823,633 Squadron,1964,66,0,UK
5824,Star Wars: Episode II - Attack of the Clones,2002,66,69,USA
5825,Barton Fink,1991,90,88,USA
5826,Battle of Britain,1969,62,79,UK
5827,Belle epoque,1992,93,74,Spain
5828,The Big Trail,1930,100,0,USA
5829,Cloak & Dagger,1984,40,0,USA
5830,The Comancheros,1961,100,0,USA
5831,Duel at Diablo,1966,100,0,USA
5832,Flight of the Phoenix,2004,29,48,USA
5833,From the Terrace,1960,37,73,USA
5834,The Hot Rock,1972,62,61,USA
5835,Man of Aran,1934,93,72,UK
5836,Music Box,1989,64,0,USA
5837,North to Alaska,1960,33,0,USA
5838,Que la bête meure,1969,100,78,France
5839,Sink the Bismarck!,1960,75,0,UK
5840,The Blue Max,1966,100,0,UK
